"companyId","companyName","companyUrl","@context","@type","name","image","telephone","address.@type","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","address.addressCountry","geo.@type","geo.latitude","geo.longitude","description","logo","sameAs","url"
"26478","Let Us Deal With IT, LLC","https://www.usaustrians.com/austrian-companies-in-usa/26478/let-us-deal-with-it-llc","http://schema.org","LocalBusiness","Let Us Deal With IT, LLC","","404-647-4455","PostalAddress","2581 Doral Dr","Duluth","GA","30096","","GeoCoordinates","33.953624","-84.177049","Let Us Deal With IT, LLC serves small and medium businesses and residential customers providing a wide range of customized IT services. We are committed to providing every client with quality service and support. Our friendly and professional staff is here to handle your IT needs so you can focus on your day to day prioritiess&#8203;We make it our responsibility to know you and your business. We will work closely with you to ensure the solutions we provide are tailored to meet your unique needs and challenges. We are committed to your success.sLet Us Deal With IT can provide what you need at prices you can afford. Our goal is to provide you with courteous, expedient, and professional service.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_26478.jpg","[""https://www.facebook.com/letusdealwithit""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/26478/let-us-deal-with-it-llc"
"4574","MAGNA STEYR Engineering Center Detroit","https://www.usaustrians.com/austrian-companies-in-usa/4574/magna-steyr-engineering-center-detroit","http://schema.org","LocalBusiness","MAGNA STEYR Engineering Center Detroit","","248-524-0028","PostalAddress","1965 Research Drive, Suite 100","Troy","MI","48083","US","GeoCoordinates","42.5520260","-83.1191151","We are a leading global automotive supplier with 321 manufacturing operations and 102 product development, engineering and sales centres in 29 countries. We have over 159,000 employees focused on delivering superior value to our customers through innovative products and processes, and world class manufacturing. We have complete vehicle engineering and contract manufacturing expertise, as well as product capabilities which include body, chassis, exterior, seating, powertrain, active driver assistance, vision, closure and roof systems and have electronic and software capabilities across many of these areas. Our common shares trade on the Toronto Stock Exchange (MG) and the New York Stock Exchange (MGA). For further information about Magna, visit our website at www.magna.com.",,"[""https://www.facebook.com/MagnaInternational""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/4574/magna-steyr-engineering-center-detroit"
"29160","MiaMax Jewelry","https://www.usaustrians.com/austrian-companies-in-usa/29160/miamax-jewelry","http://schema.org","LocalBusiness","MiaMax Jewelry","https://www.usaustrians.com/assets/dynamic_image/sbs/photo_11285_32357.jpg","","PostalAddress","","",,"","US",,,,"Wir freuen uns, euch heute MiaMax Jewelry, ein Family-Business aus Seattle vorstellen zu dürfen!Die Founder, eine Wiener Familie, lebt seit 10 Jahren in Washington. Mama Christina ist eine Personal-Trainerin und mit 2 Kindern den ganzen Tag im Einsatz.Sie hat Jewelry gesucht, die hochwertig aber erschwinglich ist und beim Tragen zu Hause, bei Aktivitäten mit den Kids, im Gym, oder Outdoors bei Hikes gut aussieht und nicht stört. Da Christina nichts für sie Passendes gefunden hat, hat die unternehmerische Familie kurzerhand an einer eigenen Schmuckkollektion gearbeitet und Anfang November gelauncht! Please meet: MiaMax Jewelry, simple, chic und meaningful Jewelry fuer aktive Frauen. Am besten ihr schaut selbst in den Online Store rein (www.miamaxjewelry.com) und macht euch ein Bild! Für alle USAustrians gibt es exklusiv 20% OFF (Code: FRIENDS20) + free US shipping fuer alle Order über $50.",,"[""https://www.facebook.com/miamaxjewelry"",""https://www.instagram.com/miamaxjewelry""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/29160/miamax-jewelry"
"4402","Miba HydraMechanica Corp.","https://www.usaustrians.com/austrian-companies-in-usa/4402/miba-hydramechanica-corp","http://schema.org","LocalBusiness","Miba HydraMechanica Corp.","","586-939-0620","PostalAddress","6625 Cobb Drive","Sterling Heights","MI","48312","US","GeoCoordinates","42.5577490","-83.0409340","Miba is a leading global provider of high-performance friction materials and innovative solutions for industrial applications. Founded in 1927 in Austria, the company has since grown into a multinational corporation with more than 8,000 employees and operations in Europe, Asia, and the Americas.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4402/miba-hydramechanica-corp"
"5226","Nedwed Realestate","https://www.usaustrians.com/austrian-companies-in-usa/5226/nedwed-realestate","http://schema.org","LocalBusiness","Nedwed Realestate","","323-871-0800","PostalAddress","5770 Melrose Ave. #105","Los Angeles","CA","90038","","GeoCoordinates","34.0831230","-118.3256560","Nedwed Realestate is a professional company for Residential and Commercial Real Estate. sWe are specialized in connecting European clientele (buyers) with real estate investment opportunities in Southern California (and other States). The current market and the strong euro gives you two good reasons to invest and guarantee a capital gain in the near future. sIf you consider selling your property in the Greater Los Angeles Area, please contact us for a free market evalution and analysis of your property. We sell your home, condo or income property with great responsibility and highest effort. Our motivated and highly educated team works seven days week.sFor a pleasant and successful real estate experience please contact us at office@nedwed.com
",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5226/nedwed-realestate"
"5543","New World Travel, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5543/new-world-travel-inc","http://schema.org","LocalBusiness","New World Travel, Inc.","","212-754-9100","PostalAddress","1040 Avenue of the Americas","New York","NY","10018","US","GeoCoordinates","40.7529530","-73.9850250","New World Travel is a Receptive Tour Operator specializing in travel arrangements in the United States and Canada.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_107_5543.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5543/new-world-travel-inc"
"9228","Oesterreich Journal","https://www.usaustrians.com/austrian-companies-in-usa/9228/oesterreich-journal","http://schema.org","LocalBusiness","Oesterreich Journal","https://www.usaustrians.com/assets/dynamic_image/sbs/photo_5280_42410.jpg","","PostalAddress","Dr. Schoberstrasse 8/1","Wien",,"1113","AT","GeoCoordinates","48.1657476","16.2721077","Unser Ziel ist es, für möglichst gute Nachrichten und Geschichten möglichst große Verbreitung zu erzielen und so unsere Landsleute in aller Welt und an Österreich Intereressierte umfassend zu informieren. sEine wesentliche Unterstützung in diesem Bemühen haben wir in derzeit rund 120 deutschsprachigen Radio- und Printredaktionen außerhalb des deutschsprachigen Raumes, die – zum Teil schon seit acht Jahren – Inhalte unserer mittlerweile über 30.000 Seiten Österreich für ihe Berichterstattung nutzen.sAuf diesem Wege erreichen unsere Österreich-Nachrichten, die wir auch wöchentlich in einer Zusammenfassung versenden, zwischen 2,5 und 3,7 Millionen deutschsprachiger oder an deutscher Sprache interessierte Hörer und Leser weltweit.sDie Finanzierung unserer Arbeit erfolgt durch monatliche Schwerpunkte und über Sponsoring. Für diesbezügliche Hilfe sind wir natürlich sehr dankbar.sUrsprünglich haben wir »Das weltweite Österreich Journal« im Jahr 1996 als Printmedium gegründet. Aus Kostengründen (die Versandkosten machten mehr als die Hälfte der Gesamtkosten aus) haben wir uns aber im Jahr 2000 entschlossen, die gedruckte Version unseres ambitionierten Magazins mit zuletzt 116 Seiten im Vierfarbdruck auf Hochglanzpapier einzustellen.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_9228.jpg",,"https://www.usaustrians.com/austrian-companies-in-usa/9228/oesterreich-journal"
"9526","Oliver Weber USA","https://www.usaustrians.com/austrian-companies-in-usa/9526/oliver-weber-usa","http://schema.org","LocalBusiness","Oliver Weber USA","","410-978-5282","PostalAddress","1519 Norman Avenue","Lutherville","MD","21093","US","GeoCoordinates","39.421736","-76.618936","Elegant jewelry and accessories",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9526/oliver-weber-usa"
"4432","Omicron Electronics Corp USA","https://www.usaustrians.com/austrian-companies-in-usa/4432/omicron-electronics-corp-usa","http://schema.org","LocalBusiness","Omicron Electronics Corp USA","","713-830-4660","PostalAddress","12 Greenway Plaza, Suite 1510","Houston","TX","77046","US","GeoCoordinates","29.7304975","-95.4312210","World Leader in Innovative Power System Testing Solutions.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4432/omicron-electronics-corp-usa"
"6260","Oswald Wood Working Machines Inc.","https://www.usaustrians.com/austrian-companies-in-usa/6260/oswald-wood-working-machines-inc","http://schema.org","LocalBusiness","Oswald Wood Working Machines Inc.","","719 406 0338","PostalAddress","1065 Timber Drive","Walsenburg","CO","81089","US","GeoCoordinates","37.4556171","-104.7152331","Technology for forest wood, timber industries, and sawmills.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6260/oswald-wood-working-machines-inc"
"28721","Ottobock HealthCare, LP","https://www.usaustrians.com/austrian-companies-in-usa/28721/ottobock-healthcare-lp","http://schema.org","LocalBusiness","Ottobock HealthCare, LP","","(800) 328-4058","PostalAddress","11501 Alterra Parkway","Austin","TX","78758","US","GeoCoordinates","30.400939","-97.719274","Ottobock prosthetic solutions are designed to keep users moving wherever they are in their journey. With a wide range of solutions, our goal is to meet your ideal outcome every step of the way.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/28721/ottobock-healthcare-lp"
"4441","Palfinger USA Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4441/palfinger-usa-inc","http://schema.org","LocalBusiness","Palfinger USA Inc.","","905-374-3363","PostalAddress","7942 Dorchester Road","Niagara Falls","ON","L2E 6V6","CA","GeoCoordinates","43.1150340","-79.1118210","Welcome to PALFINGER crane – specialist for hydraulic lifting, loading, and handling systems – cranes, forklifts, hook loaders, and tail lifts.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4441/palfinger-usa-inc"
"4448","Peter Meier, Inc. (PMI)","https://www.usaustrians.com/austrian-companies-in-usa/4448/peter-meier-inc-pmi","http://schema.org","LocalBusiness","Peter Meier, Inc. (PMI)","","336-996-7774","PostalAddress","1255 South Park Drive","Kernersville","NC","27284","US","GeoCoordinates","36.1034350","-80.0665316","At PMI, we are captivated by European design. Every day, we challenge ourselves to curate specialized products that translate to the American cabinet and manufacturing process. We meticulously craft, engineer, and design practical solutions that enhance the functionality of hardware and accessories. For more than 30 years, we have worked tirelessly to find solutions for the furniture, kitchen & bath, closet, hospitality and office industries.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4448.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4448/peter-meier-inc-pmi"
"5240","Pewag Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5240/pewag-inc","http://schema.org","LocalBusiness","Pewag Inc.","","","PostalAddress","281 Shore Drive","Burr Ridge","IL","60527","","GeoCoordinates","41.7403760","-87.9367300","Pewag is one of the oldest chain manufacturers in the world and the companies history goes back 275 years when the first production facility was established in the town of Bruckl, in Austria in 1730. Additional production plants were founded in Kapfenburg in 1787 and in Graz in 1803. Pewag Austria GmbH as it is known today, was established in 1993. Pewag has understood to use its 275 years of engineering and manufacturing know-how to provide the markets with innovative and high-quality products. Today, Pewag brand is well-known in for high-quality chain products around the world and well established in a global distribution network. sPewag Inc., the North American distribution company for Pewag Austria, was established in 1975. The year 2005 marks the 30th Anniversary of Pewag Inc. and demonstrates, that Pewag has succeeded in developing strong business relationships in the New World. Today, Pewag Inc. offers round-link chains for overhead lifting, hoists, conveying , traction chains and tire protection chains. sIn North America, Pewag has established itself as the technological innovator in the high quality chain business. In 1992, Pewag was the first company in the world to offer Grade 100 chains and components suited for overhead lifting. In 2003, Pewag was the first manufacturer world-wide to offer a Grade 120 overhead lifting program - the strongest chain in the world. Pewag recently received the Pinnacle Award from the readers of the magazine Craneworks, for the most innovative product launch in the category material handling. s","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_5240.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5240/pewag-inc"
"4454","Piatnik of America Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4454/piatnik-of-america-inc","http://schema.org","LocalBusiness","Piatnik of America Inc.","","","PostalAddress","6000 Fairview Road, Suite 1200","Charlotte","NC","28210","","GeoCoordinates","35.1499070","-80.8390980","With over 50 years in the US market, Piatnik is the established brand leader for quality playing cards. The range of designs is unequalled, and the attention to print quality unrivalled. Competitively price single packs or limited edion collector's items. Piatnik produces them all with the same care and attention.sAnd so Piatnik combines a unique mixture of the modern and traditional; a company run by six generations of the same family, but using the latest technology to achieve the standard of excellence which they have inherited.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4454.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4454/piatnik-of-america-inc"
"5293","Plansee USA LLC","https://www.usaustrians.com/austrian-companies-in-usa/5293/plansee-usa-llc","http://schema.org","LocalBusiness","Plansee USA LLC","","508-553-3800","PostalAddress","115 Constitution Blvd.","Franklin","MA","02038","US","GeoCoordinates","42.0540090","-71.4005260","Welcome to PLANSEE USA LLC (Formerly known as Schwarzkopf Technologies). PLANSEE is the world's leading manufacturer of products made of Molybdenum.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5293/plansee-usa-llc"
"4458","Plasser American Corporation","https://www.usaustrians.com/austrian-companies-in-usa/4458/plasser-american-corporation","http://schema.org","LocalBusiness","Plasser American Corporation","","757-543-3526","PostalAddress","2001 Myers Road","Chesapeake","VA","23324-0464","US","GeoCoordinates","36.8064830","-76.2653900","Plasser American Corporation is a world-class manufacturer of Railway Track Maintenance Equipment, and is actively engaged in all sectors of research, design, production, marketing and customer service to provide Plasser know-how and standard of quality for our customers.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4458/plasser-american-corporation"
"3778","Pro Mozart Society of Greater Toledo","https://www.usaustrians.com/austrian-companies-in-usa/3778/pro-mozart-society-of-greater-toledo","http://schema.org","LocalBusiness","Pro Mozart Society of Greater Toledo","","248-683-9626","PostalAddress","14511 Rosemary Street","St. Louis","MO","48237","US","GeoCoordinates","38.5557000","-90.3073100","Celebrating the Mozart Effect for over 50 years.",,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/3778/pro-mozart-society-of-greater-toledo"
"5294","Rauch Fertigungstechnik G.m.b.H.","https://www.usaustrians.com/austrian-companies-in-usa/5294/rauch-fertigungstechnik-gmbh","http://schema.org","LocalBusiness","Rauch Fertigungstechnik G.m.b.H.","","317-753-7798","PostalAddress","P.O. Box 603","Fishers","IN","46038","","GeoCoordinates","39.9645049","-86.0223611","RAUCH 1994 zum Bau des ersten serienmaessigen Magnesium Schmelz- und Dosierofens, welcher zur Entwicklung eines Gesamtsystems für das sichere Handling von festem und fluessigem Magnesium fuehrte.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5294/rauch-fertigungstechnik-gmbh"
"5264","RHI Canada Inc./Veitsch-Radex America Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5264/rhi-canada-incveitschradex-america-inc","http://schema.org","LocalBusiness","RHI Canada Inc./Veitsch-Radex America Inc.","","905-633-4543","PostalAddress","4355 Fairview Street","Burlington","ON","L7L2A4","CA","GeoCoordinates","43.3684035","-79.7689585","RHI Magnesita has one of the world's most vertically integrated refractory industries, with its raw materials coming from its own mines.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5264/rhi-canada-incveitschradex-america-inc"
"4492","Riedel Crystal America","https://www.usaustrians.com/austrian-companies-in-usa/4492/riedel-crystal-america","http://schema.org","LocalBusiness","Riedel Crystal America","","732-346-8960","PostalAddress","95 Mayfield Avenue, PO Box 6623","Edison","NJ","08818","","GeoCoordinates","40.5068144","-74.3467231","Riedel Glas Austria - Make a journey through Riedel´s world of glasses and senses. On riedel.com you will find detailed information about the famous glass.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4492/riedel-crystal-america"
"5468","RoadRUNNER Magazine","https://www.usaustrians.com/austrian-companies-in-usa/5468/roadrunner-magazine","http://schema.org","LocalBusiness","RoadRUNNER Magazine","","336-765-7780","PostalAddress","3601 Edgemoor Court","Clemmons","NC","27012","","GeoCoordinates","36.0011290","-80.3935170","RoadRUNNER magazine is dedicated to serving active motorcycle enthusiasts by providing them with a comprehensive resource of national and international.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5468/roadrunner-magazine"
"4504","Rosenbauer America","https://www.usaustrians.com/austrian-companies-in-usa/4504/rosenbauer-america","http://schema.org","LocalBusiness","Rosenbauer America","","605-543-5591","PostalAddress","100 Third Street","Lyons","SD","57041","","GeoCoordinates","43.7230750","-96.8664660","The ROSENBAUER Groupis a leading supplier of special ARFF and industrial fire-fighting vehicles for fire and disaster protection and is represented in more than 100 countries. ",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4504/rosenbauer-america"
"5444","Rudi Lechner's Restaurant","https://www.usaustrians.com/austrian-companies-in-usa/5444/rudi-lechners-restaurant","http://schema.org","LocalBusiness","Rudi Lechner's Restaurant","","713-782-1180","PostalAddress","2503 S. Gessner","Houston","TX","77063","","GeoCoordinates","29.7405182","-95.5382408","Rudi has enjoyed a loyal and regular following and makes each visit memorable and personal. The restaurant is for many customers their home away from home.sOn the menu there is something for everyone! Our famous Wiener Schnitzel is a delicate veal cutlet, breaded and pan-fried, or the selection of grilled Sausages: Bratwurst, Knackwurst and Polish Sausage.sThe very popular Heritage Dinner Dinner plate is a sampling of Red Cabbage, Sauerkraut, Austrian Potatoes, Sausages, Roasted Chicken, Pork Loin, Wiener Schnitzel and Sauerbraten. ",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5444/rudi-lechners-restaurant"
"4521","Schelling America, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4521/schelling-america-inc","http://schema.org","LocalBusiness","Schelling America, Inc.","","919-656-1896","PostalAddress","P.O.BOX 80367","Raleigh","NC","27613","US","GeoCoordinates","35.9141245","-78.7136080","Schelling Anlagenbau, stellt seine Produkte vor. Im Servicebereich gibt es ein Schulungsprogramm im pdf-Format und eine online-Ersatzteilebestellung.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4521/schelling-america-inc"
"4523","Schenker & CO AG/Schenker Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4523/schenker-co-agschenker-inc","http://schema.org","LocalBusiness","Schenker & CO AG/Schenker Inc.","","516-377-3000","PostalAddress","150 Albany Avenue","Freeport","NY","11520","US","GeoCoordinates","40.6503472","-73.5685873","The Schenker GroupAs a company specializing in land transport on road and rail within Europe, our closely woven network of regularly scheduled routes connects the principal economic regions in over thirty European countries. We are equally qualified in providing solutions for air and sea freight and all the associated logistics services on a global scale. Our integrated logistics centers located at the hubs of the global flow of goods, create an effective link between all carriers allowing us to offer a broad range of added-value services.Our experts provide complete solutions tailor-made for the requirements of the industry today and tomorrow. International teams of specialists integrate the Group's individual service modules to create complex added-value chains that ensure a reliable flow of materials and information - in both the old and the new economies.Schenker provides its customers with all the main services from a single source - a business principle that has proved its worth ever since the company was founded by Gottfried Schenker in Vienna almost 130 years ago. Schenker is a part of DB Logistics, the Transportation and Logistics Division of Deutsche Bahn AG. A member of the DB Logistics of companies, Schenker's worldwide headquarters are located in Essen, Germany. The company comprises three operating divisions which jointly provide seamless solutions.Schenker in the United StatesSchenker has operated in the United States since 1947. We utilize the collective resources, expertise, and buying power of our worldwide network to the benefit of our customers. Our staff of more than 2,600 specialists provide expertise in all phases of international transportation and logistics.Our corporate offices are located in Freeport, NY. All locations in the United States provide a full scope of services which range from traditional air and ocean freight to specialized projects and logistics services.Each office in the United States is ISO 9001:2000 certified. Our quality assurance policy and manual state, Schenker, Inc. will understand who its customers are, what those customers require and meet those requirements on time, with accuracy.As echoed throughout our mission statement, Schenker strongly believes in integrating the needs of our partners into our needs. By understanding our partners' requirements, developing trust based upon demonstrated performance, and providing the highest level of integrated logistics services available, we assist our partners in achieving their goals.Streamline your logistics requirements today!","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4523.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4523/schenker-co-agschenker-inc"
"4533","Scottygroup of the Americas","https://www.usaustrians.com/austrian-companies-in-usa/4533/scottygroup-of-the-americas","http://schema.org","LocalBusiness","Scottygroup of the Americas","","404-663-9934","PostalAddress","7094 Peachtree Industrial Blvd., Suite 301","Norcross","GA","30071","","GeoCoordinates","33.9307380","-84.2622310","Provides complete video communications and specializes in applications involving remote locations at sea or in the field.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4533/scottygroup-of-the-americas"
"4538","Seefried Properties","https://www.usaustrians.com/austrian-companies-in-usa/4538/seefried-properties","http://schema.org","LocalBusiness","Seefried Properties","","404-233-0204","PostalAddress","4200 Northside Parkway Building 1, Suite 300","Atlanta","GA","30327","US","GeoCoordinates","33.8634180","-84.4457900","Seefried Properties specializes in developing and managing America's premier business parks. Whether you are looking for more space, more functional space, or a build-to-suit facility, Seefried can partner with you to meet your industrial real estate needs.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4538/seefried-properties"
"5618","Silhouette Optical Ltd.","https://www.usaustrians.com/austrian-companies-in-usa/5618/silhouette-optical-ltd","http://schema.org","LocalBusiness","Silhouette Optical Ltd.","","757-494-7186","PostalAddress","260 Cannon Street","Green Ilsand","NY","12183-1552","US","GeoCoordinates","42.7436170","-73.6934890","Sunglasses, optical eyewear. Silhouette stands for absolute precision, innovation, and attention to detail.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5618/silhouette-optical-ltd"
"4557","SkiData, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4557/skidata-inc","http://schema.org","LocalBusiness","SkiData, Inc.","","908-243-0000","PostalAddress","One Harvard Way, Suite 5","Hillsborough","NJ","08844","US","GeoCoordinates","40.5469857","-74.6113791","SKIDATA is an international solution provider specializing in professional access management and ticketing.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4557/skidata-inc"
"6316","SkyViewTek","https://www.usaustrians.com/austrian-companies-in-usa/6316/skyviewtek","http://schema.org","LocalBusiness","SkyViewTek","","610-590-5006","PostalAddress","5 Great Valley Parkway","Malvern","PA","19355","US","GeoCoordinates","39.9980978","-75.7633127","SkyViewTek, a computer and IT consulting firm, provides expert advice and solutions in computer network design and setup and Managed IT services for businesses with 10 to 100 employees in the Greater Philadelphia area. We implement IT best practices to minimize cyber security risks and specialize in ensuring your business technology and computer systems are secure and compliant with third party organizations, such as HIPAA and PCI. We provide Microsoft and Apple computer and IT services.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_6316.png",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6316/skyviewtek"
"9053","Specific-Group USA","https://www.usaustrians.com/austrian-companies-in-usa/9053/specificgroup-usa","http://schema.org","LocalBusiness","Specific-Group USA","","3056197220","PostalAddress","20900 NE 30th Ave Suite 846","Miami","FL","33160","","GeoCoordinates","25.9695510","-80.1422014",,"https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_9053.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9053/specificgroup-usa"
"4567","Sprecher + Schuh Headquarters","https://www.usaustrians.com/austrian-companies-in-usa/4567/sprecher-schuh-headquarters","http://schema.org","LocalBusiness","Sprecher + Schuh Headquarters","","281-442-9000","PostalAddress","15910 International Plaza Drive","Houston","TX","77032","","GeoCoordinates","29.9489413","-95.3256331","Sprecher + Schuh offers a wide range of low-voltage industrial control products, including contactors, a variety of relays, starters, push buttons, switches, terminals and controllers. Our products are crafted with precision and tested rigorously for performance — far exceeding industry standards. We constantly seek innovative ways to provide solutions for our global customers. Sprecher + Schuh is the industrial control manufacturer of choice if you seek quality, reliability, and a name you can trust.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4567.gif",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4567/sprecher-schuh-headquarters"
"4573","Steyr Arms, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4573/steyr-arms-inc","http://schema.org","LocalBusiness","Steyr Arms, Inc.","","(205) 417-8644","PostalAddress","2530 Morgan Road","Bessemer","AL","35022","US","GeoCoordinates","33.6043392","-86.5905371","Steyr Arms is a world-renowned firearms manufacturer.",,"[""https://www.facebook.com/SteyrArms""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/4573/steyr-arms-inc"
"5258","Steyr Motors North America","https://www.usaustrians.com/austrian-companies-in-usa/5258/steyr-motors-north-america","http://schema.org","LocalBusiness","Steyr Motors North America","","850 784 7933","PostalAddress","931 W. 18th Street","Costa Mesa","CA","92627","US","GeoCoordinates","30.2037226","-85.6831623","Steyr Motors Betriebs GmbH develops and produces high-performance diesel engines with the highest power density and durability for heavy-duty vehicles, boats and generator sets while also providing engine-optimised software solutions with digital networking.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5258/steyr-motors-north-america"
"7282","Studio For Photography LLC","https://www.usaustrians.com/austrian-companies-in-usa/7282/studio-for-photography-llc","http://schema.org","LocalBusiness","Studio For Photography LLC","","646 541 2906","PostalAddress","15 Broad Street, Suite 1928","New York","NY","10005","US","GeoCoordinates","40.7064181","-74.0106248","With 20 years of photography and motion experience in the food world, we are able to provide both those services and create unique work tailored to each client’s particular needs.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_7282.jpg","[""http://www.facebook.com/thomas.schauer""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/7282/studio-for-photography-llc"
"9223","Styria, LLC","https://www.usaustrians.com/austrian-companies-in-usa/9223/styria-llc","http://schema.org","LocalBusiness","Styria, LLC","","9548544849","PostalAddress","2110 N Ocean Blvd 2201","Ft Lauderdale","FL","33305","US","GeoCoordinates","26.1561390","-80.1005750","We are a storage facility consulting, development and management company.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9223/styria-llc"
